#date: 26.11.2020	time: 20:03:06
#time, s	V1, V	V2, V	I, A	R, Ohm	, P,W	T, C
1.52738E+3	5.50713E+0	1.23673E-1	1.07542E+1	5.12091E-1	5.92248E+1	9.68834E+2
1.52810E+3	5.57956E+0	1.24654E-1	1.08395E+1	5.14743E-1	6.04798E+1	9.73656E+2
1.52882E+3	5.63885E+0	1.25095E-1	1.08778E+1	5.18382E-1	6.13383E+1	9.80274E+2
1.52954E+3	5.72524E+0	1.25996E-1	1.09562E+1	5.22558E-1	6.27267E+1	9.87869E+2
1.53026E+3	5.80615E+0	1.26576E-1	1.10066E+1	5.27516E-1	6.39059E+1	9.96885E+2
1.53098E+3	5.89734E+0	1.27362E-1	1.10750E+1	5.32491E-1	6.53130E+1	1.00593E+3
1.53170E+3	5.97991E+0	1.27925E-1	1.11239E+1	5.37572E-1	6.65201E+1	1.01517E+3
1.53242E+3	6.06501E+0	1.28549E-1	1.11782E+1	5.42577E-1	6.77957E+1	1.02427E+3
1.53314E+3	6.17015E+0	1.29482E-1	1.12593E+1	5.48003E-1	6.94718E+1	1.03414E+3
1.53386E+3	6.25271E+0	1.29927E-1	1.12980E+1	5.53434E-1	7.06433E+1	1.04402E+3
1.53458E+3	6.34394E+0	1.30628E-1	1.13590E+1	5.58496E-1	7.20607E+1	1.05322E+3
1.53522E+3	6.39769E+0	1.30749E-1	1.13695E+1	5.62708E-1	7.27383E+1	1.06088E+3
1.53594E+3	6.46430E+0	1.31044E-1	1.13951E+1	5.67287E-1	7.36614E+1	1.06921E+3
1.53666E+3	6.51910E+0	1.31193E-1	1.14081E+1	5.71444E-1	7.43707E+1	1.07677E+3
1.53738E+3	6.59217E+0	1.31654E-1	1.14482E+1	5.75828E-1	7.54682E+1	1.08474E+3
1.53810E+3	6.66431E+0	1.32181E-1	1.14940E+1	5.79807E-1	7.65996E+1	1.09198E+3
1.53882E+3	6.73606E+0	1.32694E-1	1.15386E+1	5.83786E-1	7.77245E+1	1.09921E+3
1.53954E+3	6.80054E+0	1.33068E-1	1.15711E+1	5.87716E-1	7.86900E+1	1.10636E+3
1.54026E+3	6.87078E+0	1.33615E-1	1.16187E+1	5.91356E-1	7.98296E+1	1.11298E+3
1.54098E+3	6.93717E+0	1.34136E-1	1.16640E+1	5.94753E-1	8.09149E+1	1.11916E+3
1.54166E+3	6.98594E+0	1.34429E-1	1.16895E+1	5.97627E-1	8.16618E+1	1.12438E+3
1.54226E+3	7.02215E+0	1.34600E-1	1.17044E+1	5.99960E-1	8.21899E+1	1.12862E+3
1.54290E+3	7.05047E+0	1.34592E-1	1.17036E+1	6.02418E-1	8.25160E+1	1.13309E+3
1.54362E+3	7.07645E+0	1.34589E-1	1.17034E+1	6.04650E-1	8.28184E+1	1.13715E+3
1.54434E+3	7.08737E+0	1.34553E-1	1.17002E+1	6.05746E-1	8.29239E+1	1.13915E+3
1.54506E+3	7.09819E+0	1.34542E-1	1.16993E+1	6.06721E-1	8.30437E+1	1.14092E+3
1.54578E+3	7.11124E+0	1.34552E-1	1.17002E+1	6.07789E-1	8.32029E+1	1.14286E+3
1.54650E+3	7.12137E+0	1.34543E-1	1.16994E+1	6.08698E-1	8.33155E+1	1.14451E+3
1.54722E+3	7.12764E+0	1.34544E-1	1.16995E+1	6.09228E-1	8.33895E+1	1.14548E+3
1.54794E+3	7.13128E+0	1.34534E-1	1.16986E+1	6.09583E-1	8.34261E+1	1.14612E+3
1.54860E+3	7.13597E+0	1.34540E-1	1.16991E+1	6.09958E-1	8.34847E+1	1.14681E+3
1.54920E+3	7.14037E+0	1.34537E-1	1.16988E+1	6.10349E-1	8.35341E+1	1.14752E+3
1.54980E+3	7.14238E+0	1.34537E-1	1.16988E+1	6.10520E-1	8.35576E+1	1.14783E+3
1.55045E+3	7.14263E+0	1.34529E-1	1.16982E+1	6.10576E-1	8.35558E+1	1.14793E+3
1.55117E+3	7.14222E+0	1.34533E-1	1.16985E+1	6.10524E-1	8.35533E+1	1.14784E+3
1.55190E+3	7.14268E+0	1.34530E-1	1.16983E+1	6.10574E-1	8.35572E+1	1.14793E+3
1.55262E+3	7.14515E+0	1.34519E-1	1.16973E+1	6.10835E-1	8.35792E+1	1.14840E+3
1.55334E+3	7.14647E+0	1.34527E-1	1.16980E+1	6.10913E-1	8.35996E+1	1.14854E+3
1.55406E+3	7.14384E+0	1.34524E-1	1.16977E+1	6.10705E-1	8.35665E+1	1.14816E+3
1.55478E+3	7.13459E+0	1.34524E-1	1.16977E+1	6.09914E-1	8.34583E+1	1.14673E+3
1.55549E+3	7.12510E+0	1.34526E-1	1.16979E+1	6.09092E-1	8.33486E+1	1.14523E+3
1.55612E+3	7.12202E+0	1.34531E-1	1.16984E+1	6.08804E-1	8.33159E+1	1.14471E+3
1.55672E+3	7.11944E+0	1.34529E-1	1.16982E+1	6.08593E-1	8.32846E+1	1.14432E+3
1.55734E+3	7.11574E+0	1.34521E-1	1.16975E+1	6.08313E-1	8.32362E+1	1.14381E+3
1.55806E+3	7.11111E+0	1.34519E-1	1.16973E+1	6.07926E-1	8.31809E+1	1.14311E+3
1.55878E+3	7.11168E+0	1.34527E-1	1.16980E+1	6.07940E-1	8.31923E+1	1.14314E+3
1.55950E+3	7.11020E+0	1.34521E-1	1.16974E+1	6.07842E-1	8.31712E+1	1.14296E+3
1.56022E+3	7.10893E+0	1.34519E-1	1.16973E+1	6.07742E-1	8.31552E+1	1.14278E+3
1.56094E+3	7.10983E+0	1.34517E-1	1.16972E+1	6.07825E-1	8.31648E+1	1.14293E+3
1.56165E+3	7.11058E+0	1.34519E-1	1.16973E+1	6.07879E-1	8.31749E+1	1.14303E+3
1.56237E+3	7.10813E+0	1.34509E-1	1.16965E+1	6.07716E-1	8.31400E+1	1.14273E+3
1.56307E+3	7.10077E+0	1.34521E-1	1.16974E+1	6.07036E-1	8.30609E+1	1.14149E+3
1.56368E+3	7.09156E+0	1.34511E-1	1.16966E+1	6.06290E-1	8.29474E+1	1.14014E+3
1.56436E+3	7.08653E+0	1.34523E-1	1.16976E+1	6.05808E-1	8.28958E+1	1.13926E+3
1.56508E+3	7.08642E+0	1.34512E-1	1.16967E+1	6.05849E-1	8.28876E+1	1.13933E+3
1.56580E+3	7.08427E+0	1.34513E-1	1.16968E+1	6.05660E-1	8.28632E+1	1.13899E+3
1.56652E+3	7.07731E+0	1.34506E-1	1.16962E+1	6.05097E-1	8.27774E+1	1.13797E+3
1.56724E+3	7.07326E+0	1.34512E-1	1.16967E+1	6.04723E-1	8.27337E+1	1.13729E+3
1.56796E+3	7.07376E+0	1.34511E-1	1.16966E+1	6.04772E-1	8.27389E+1	1.13737E+3
1.56867E+3	7.07455E+0	1.34514E-1	1.16969E+1	6.04823E-1	8.27504E+1	1.13747E+3
1.56939E+3	7.07246E+0	1.34514E-1	1.16968E+1	6.04648E-1	8.27254E+1	1.13715E+3
1.57011E+3	7.06714E+0	1.34514E-1	1.16969E+1	6.04191E-1	8.26632E+1	1.13632E+3
1.57077E+3	7.05856E+0	1.34512E-1	1.16967E+1	6.03465E-1	8.25620E+1	1.13500E+3
1.57150E+3	7.04892E+0	1.34516E-1	1.16970E+1	6.02624E-1	8.24515E+1	1.13347E+3
1.57222E+3	7.04108E+0	1.34519E-1	1.16973E+1	6.01940E-1	8.23616E+1	1.13223E+3
1.57294E+3	7.03488E+0	1.34518E-1	1.16972E+1	6.01416E-1	8.22882E+1	1.13127E+3
1.57366E+3	7.02639E+0	1.34511E-1	1.16966E+1	6.00720E-1	8.21850E+1	1.13001E+3
1.57438E+3	7.02087E+0	1.34521E-1	1.16975E+1	6.00203E-1	8.21266E+1	1.12907E+3
1.57509E+3	7.01761E+0	1.34515E-1	1.16970E+1	5.99951E-1	8.20848E+1	1.12861E+3
1.57581E+3	7.01891E+0	1.34511E-1	1.16966E+1	6.00082E-1	8.20972E+1	1.12885E+3
1.57653E+3	7.02798E+0	1.34515E-1	1.16969E+1	6.00839E-1	8.22059E+1	1.13022E+3
1.57725E+3	7.03451E+0	1.34514E-1	1.16968E+1	6.01402E-1	8.22815E+1	1.13125E+3
1.57798E+3	7.03503E+0	1.34509E-1	1.16965E+1	6.01466E-1	8.22850E+1	1.13136E+3
1.57870E+3	7.02594E+0	1.34510E-1	1.16965E+1	6.00688E-1	8.21788E+1	1.12995E+3
1.57942E+3	7.01337E+0	1.34518E-1	1.16972E+1	5.99577E-1	8.20368E+1	1.12793E+3
1.58014E+3	6.99940E+0	1.34507E-1	1.16963E+1	5.98429E-1	8.18671E+1	1.12584E+3
1.58086E+3	6.99646E+0	1.34507E-1	1.16963E+1	5.98179E-1	8.18324E+1	1.12539E+3
1.58157E+3	6.99186E+0	1.34508E-1	1.16964E+1	5.97780E-1	8.17793E+1	1.12466E+3
1.58229E+3	6.98583E+0	1.34508E-1	1.16963E+1	5.97268E-1	8.17085E+1	1.12373E+3
1.58301E+3	6.98044E+0	1.34509E-1	1.16964E+1	5.96802E-1	8.16460E+1	1.12288E+3
1.58373E+3	6.97840E+0	1.34501E-1	1.16958E+1	5.96661E-1	8.16177E+1	1.12263E+3
1.58445E+3	6.97739E+0	1.34508E-1	1.16963E+1	5.96545E-1	8.16098E+1	1.12242E+3
1.58518E+3	6.97743E+0	1.34508E-1	1.16964E+1	5.96546E-1	8.16106E+1	1.12242E+3
1.58590E+3	6.97555E+0	1.34507E-1	1.16963E+1	5.96389E-1	8.15882E+1	1.12213E+3
1.58662E+3	6.97755E+0	1.34513E-1	1.16968E+1	5.96536E-1	8.16148E+1	1.12240E+3
1.58734E+3	6.98056E+0	1.34495E-1	1.16953E+1	5.96872E-1	8.16394E+1	1.12301E+3
1.58806E+3	6.98577E+0	1.34508E-1	1.16964E+1	5.97260E-1	8.17082E+1	1.12371E+3
1.58877E+3	6.99083E+0	1.34494E-1	1.16951E+1	5.97758E-1	8.17584E+1	1.12462E+3
1.58949E+3	6.99312E+0	1.34498E-1	1.16955E+1	5.97934E-1	8.17877E+1	1.12494E+3
1.59021E+3	7.00031E+0	1.34503E-1	1.16959E+1	5.98527E-1	8.18749E+1	1.12602E+3
1.59093E+3	7.01383E+0	1.34502E-1	1.16958E+1	5.99687E-1	8.20323E+1	1.12813E+3
1.59165E+3	7.02680E+0	1.34496E-1	1.16953E+1	6.00822E-1	8.21806E+1	1.13019E+3
1.59237E+3	7.03805E+0	1.34498E-1	1.16955E+1	6.01775E-1	8.23134E+1	1.13193E+3
1.59310E+3	7.04944E+0	1.34503E-1	1.16959E+1	6.02727E-1	8.24496E+1	1.13366E+3
1.59382E+3	7.05862E+0	1.34504E-1	1.16960E+1	6.03507E-1	8.25577E+1	1.13507E+3
1.59454E+3	7.06420E+0	1.34503E-1	1.16959E+1	6.03991E-1	8.26220E+1	1.13595E+3
1.59519E+3	7.06569E+0	1.34505E-1	1.16961E+1	6.04105E-1	8.26412E+1	1.13616E+3
1.59591E+3	7.06760E+0	1.34510E-1	1.16965E+1	6.04250E-1	8.26661E+1	1.13643E+3
1.59663E+3	7.06533E+0	1.34499E-1	1.16956E+1	6.04102E-1	8.26333E+1	1.13616E+3
1.59735E+3	7.05830E+0	1.34495E-1	1.16952E+1	6.03522E-1	8.25481E+1	1.13510E+3
1.59807E+3	7.05344E+0	1.34505E-1	1.16960E+1	6.03062E-1	8.24973E+1	1.13426E+3
1.59879E+3	7.05398E+0	1.34500E-1	1.16957E+1	6.03127E-1	8.25012E+1	1.13438E+3
1.59951E+3	7.05080E+0	1.34504E-1	1.16960E+1	6.02840E-1	8.24661E+1	1.13386E+3
1.60023E+3	7.04788E+0	1.34505E-1	1.16961E+1	6.02584E-1	8.24327E+1	1.13340E+3
1.60095E+3	7.04731E+0	1.34491E-1	1.16949E+1	6.02597E-1	8.24176E+1	1.13342E+3
1.60165E+3	7.04750E+0	1.34499E-1	1.16956E+1	6.02578E-1	8.24247E+1	1.13339E+3
1.60225E+3	7.04759E+0	1.34501E-1	1.16958E+1	6.02576E-1	8.24271E+1	1.13338E+3
1.60295E+3	7.04911E+0	1.34495E-1	1.16953E+1	6.02732E-1	8.24411E+1	1.13367E+3
1.60367E+3	7.05391E+0	1.34504E-1	1.16960E+1	6.03104E-1	8.25027E+1	1.13434E+3
1.60439E+3	7.05564E+0	1.34498E-1	1.16955E+1	6.03280E-1	8.25189E+1	1.13466E+3
1.60511E+3	7.05579E+0	1.34500E-1	1.16957E+1	6.03282E-1	8.25221E+1	1.13467E+3
1.60583E+3	7.05492E+0	1.34497E-1	1.16954E+1	6.03222E-1	8.25101E+1	1.13456E+3
1.60655E+3	7.05274E+0	1.34510E-1	1.16966E+1	6.02976E-1	8.24928E+1	1.13411E+3
1.60727E+3	7.04874E+0	1.34502E-1	1.16958E+1	6.02671E-1	8.24409E+1	1.13355E+3
1.60799E+3	7.04541E+0	1.34500E-1	1.16957E+1	6.02393E-1	8.24009E+1	1.13305E+3
1.60861E+3	7.04349E+0	1.34499E-1	1.16956E+1	6.02235E-1	8.23778E+1	1.13276E+3
1.60921E+3	7.04216E+0	1.34499E-1	1.16956E+1	6.02121E-1	8.23621E+1	1.13256E+3
1.60981E+3	7.03950E+0	1.34494E-1	1.16951E+1	6.01919E-1	8.23276E+1	1.13219E+3
1.61053E+3	7.03898E+0	1.34507E-1	1.16963E+1	6.01814E-1	8.23298E+1	1.13200E+3
1.61125E+3	7.03585E+0	1.34494E-1	1.16952E+1	6.01604E-1	8.22854E+1	1.13161E+3
1.61197E+3	7.03161E+0	1.34495E-1	1.16952E+1	6.01238E-1	8.22363E+1	1.13095E+3
1.61269E+3	7.02833E+0	1.34495E-1	1.16952E+1	6.00958E-1	8.21978E+1	1.13044E+3
1.61341E+3	7.02673E+0	1.34500E-1	1.16956E+1	6.00799E-1	8.21822E+1	1.13015E+3
1.61413E+3	7.02487E+0	1.34500E-1	1.16956E+1	6.00641E-1	8.21602E+1	1.12986E+3
1.61485E+3	7.02415E+0	1.34492E-1	1.16950E+1	6.00612E-1	8.21473E+1	1.12981E+3
1.61551E+3	7.02343E+0	1.34501E-1	1.16957E+1	6.00512E-1	8.21442E+1	1.12963E+3
1.61611E+3	7.02538E+0	1.34498E-1	1.16955E+1	6.00692E-1	8.21651E+1	1.12996E+3
1.61671E+3	7.02963E+0	1.34497E-1	1.16954E+1	6.01061E-1	8.22140E+1	1.13063E+3
1.61733E+3	7.03468E+0	1.34494E-1	1.16951E+1	6.01505E-1	8.22714E+1	1.13143E+3
1.61805E+3	7.04032E+0	1.34507E-1	1.16963E+1	6.01929E-1	8.23455E+1	1.13221E+3
1.61877E+3	7.04331E+0	1.34498E-1	1.16955E+1	6.02223E-1	8.23750E+1	1.13274E+3
1.61949E+3	7.04398E+0	1.34499E-1	1.16956E+1	6.02277E-1	8.23834E+1	1.13284E+3
1.62021E+3	7.04520E+0	1.34490E-1	1.16948E+1	6.02422E-1	8.23922E+1	1.13310E+3
1.62093E+3	7.04794E+0	1.34484E-1	1.16942E+1	6.02684E-1	8.24203E+1	1.13358E+3
1.62165E+3	7.04980E+0	1.34493E-1	1.16950E+1	6.02804E-1	8.24475E+1	1.13380E+3
1.62237E+3	7.04912E+0	1.34497E-1	1.16954E+1	6.02726E-1	8.24422E+1	1.13366E+3
1.62301E+3	7.04752E+0	1.34490E-1	1.16948E+1	6.02620E-1	8.24194E+1	1.13346E+3
1.62361E+3	7.04435E+0	1.34498E-1	1.16955E+1	6.02313E-1	8.23872E+1	1.13290E+3
1.62427E+3	7.04098E+0	1.34491E-1	1.16949E+1	6.02056E-1	8.23435E+1	1.13244E+3
1.62499E+3	7.04206E+0	1.34495E-1	1.16953E+1	6.02130E-1	8.23588E+1	1.13257E+3
1.62571E+3	7.04544E+0	1.34494E-1	1.16952E+1	6.02424E-1	8.23975E+1	1.13311E+3
1.62643E+3	7.05044E+0	1.34489E-1	1.16947E+1	6.02874E-1	8.24530E+1	1.13392E+3
1.62715E+3	7.05478E+0	1.34499E-1	1.16956E+1	6.03201E-1	8.25097E+1	1.13452E+3
1.62787E+3	7.05602E+0	1.34499E-1	1.16956E+1	6.03308E-1	8.25242E+1	1.13471E+3
1.62859E+3	7.05767E+0	1.34500E-1	1.16956E+1	6.03446E-1	8.25438E+1	1.13496E+3
1.62931E+3	7.05950E+0	1.34484E-1	1.16943E+1	6.03671E-1	8.25557E+1	1.13537E+3
1.63003E+3	7.06191E+0	1.34492E-1	1.16950E+1	6.03840E-1	8.25890E+1	1.13568E+3
1.63065E+3	7.06414E+0	1.34497E-1	1.16954E+1	6.04008E-1	8.26181E+1	1.13599E+3
1.63137E+3	7.06640E+0	1.34491E-1	1.16949E+1	6.04232E-1	8.26405E+1	1.13639E+3
1.63209E+3	7.06634E+0	1.34501E-1	1.16957E+1	6.04182E-1	8.26458E+1	1.13630E+3
1.63281E+3	7.06589E+0	1.34493E-1	1.16951E+1	6.04177E-1	8.26359E+1	1.13629E+3
1.63353E+3	7.06330E+0	1.34498E-1	1.16955E+1	6.03933E-1	8.26089E+1	1.13585E+3
1.63425E+3	7.05872E+0	1.34483E-1	1.16941E+1	6.03612E-1	8.25457E+1	1.13527E+3
1.63497E+3	7.05319E+0	1.34494E-1	1.16951E+1	6.03090E-1	8.24877E+1	1.13432E+3
1.63569E+3	7.05072E+0	1.34488E-1	1.16946E+1	6.02905E-1	8.24553E+1	1.13398E+3
1.63640E+3	7.04985E+0	1.34499E-1	1.16956E+1	6.02778E-1	8.24522E+1	1.13375E+3
1.63713E+3	7.04480E+0	1.34485E-1	1.16944E+1	6.02410E-1	8.23844E+1	1.13308E+3
1.63783E+3	7.04022E+0	1.34494E-1	1.16951E+1	6.01980E-1	8.23360E+1	1.13230E+3
1.63855E+3	7.03941E+0	1.34487E-1	1.16945E+1	6.01943E-1	8.23224E+1	1.13223E+3
1.63927E+3	7.03826E+0	1.34494E-1	1.16952E+1	6.01810E-1	8.23135E+1	1.13199E+3
1.63999E+3	7.03715E+0	1.34493E-1	1.16950E+1	6.01722E-1	8.22995E+1	1.13183E+3
1.64071E+3	7.03817E+0	1.34485E-1	1.16943E+1	6.01846E-1	8.23066E+1	1.13205E+3
1.64143E+3	7.03652E+0	1.34485E-1	1.16943E+1	6.01704E-1	8.22873E+1	1.13180E+3
1.64215E+3	7.03836E+0	1.34490E-1	1.16948E+1	6.01838E-1	8.23120E+1	1.13204E+3
1.64287E+3	7.04222E+0	1.34491E-1	1.16949E+1	6.02164E-1	8.23579E+1	1.13263E+3
1.64359E+3	7.04654E+0	1.34482E-1	1.16941E+1	6.02574E-1	8.24027E+1	1.13338E+3
1.64431E+3	7.05517E+0	1.34486E-1	1.16944E+1	6.03295E-1	8.25060E+1	1.13469E+3
1.64503E+3	7.06110E+0	1.34487E-1	1.16945E+1	6.03795E-1	8.25764E+1	1.13560E+3
1.64575E+3	7.06688E+0	1.34486E-1	1.16944E+1	6.04294E-1	8.26432E+1	1.13651E+3
1.64647E+3	7.06799E+0	1.34492E-1	1.16949E+1	6.04364E-1	8.26597E+1	1.13663E+3
1.64719E+3	7.06980E+0	1.34486E-1	1.16944E+1	6.04543E-1	8.26773E+1	1.13696E+3
1.64791E+3	7.07126E+0	1.34493E-1	1.16950E+1	6.04638E-1	8.26985E+1	1.13713E+3
1.64862E+3	7.07319E+0	1.34491E-1	1.16948E+1	6.04813E-1	8.27199E+1	1.13745E+3
1.64935E+3	7.07425E+0	1.34488E-1	1.16946E+1	6.04915E-1	8.27306E+1	1.13764E+3
1.65007E+3	7.07576E+0	1.34490E-1	1.16948E+1	6.05035E-1	8.27496E+1	1.13785E+3
1.65078E+3	7.07686E+0	1.34485E-1	1.16943E+1	6.05152E-1	8.27592E+1	1.13807E+3
1.65151E+3	7.07689E+0	1.34488E-1	1.16946E+1	6.05142E-1	8.27613E+1	1.13805E+3
1.65223E+3	7.08006E+0	1.34481E-1	1.16940E+1	6.05445E-1	8.27941E+1	1.13860E+3
1.65295E+3	7.08422E+0	1.34475E-1	1.16935E+1	6.05826E-1	8.28392E+1	1.13929E+3
1.65367E+3	7.08597E+0	1.34488E-1	1.16946E+1	6.05919E-1	8.28674E+1	1.13946E+3
1.65439E+3	7.08712E+0	1.34487E-1	1.16945E+1	6.06022E-1	8.28803E+1	1.13965E+3
1.65508E+3	7.08951E+0	1.34480E-1	1.16939E+1	6.06256E-1	8.29042E+1	1.14007E+3
1.65580E+3	7.09260E+0	1.34485E-1	1.16943E+1	6.06499E-1	8.29431E+1	1.14052E+3
1.65652E+3	7.09150E+0	1.34485E-1	1.16944E+1	6.06402E-1	8.29306E+1	1.14034E+3
1.65724E+3	7.08897E+0	1.34489E-1	1.16947E+1	6.06170E-1	8.29034E+1	1.13992E+3
1.65797E+3	7.08975E+0	1.34491E-1	1.16949E+1	6.06227E-1	8.29138E+1	1.14002E+3
1.65869E+3	7.09348E+0	1.34476E-1	1.16936E+1	6.06615E-1	8.29480E+1	1.14073E+3
1.65941E+3	7.09589E+0	1.34486E-1	1.16944E+1	6.06777E-1	8.29821E+1	1.14102E+3
1.66013E+3	7.09613E+0	1.34480E-1	1.16939E+1	6.06822E-1	8.29816E+1	1.14110E+3
1.66085E+3	7.09814E+0	1.34476E-1	1.16936E+1	6.07011E-1	8.30028E+1	1.14145E+3
1.66157E+3	7.09860E+0	1.34477E-1	1.16937E+1	6.07047E-1	8.30085E+1	1.14151E+3
1.66220E+3	7.09757E+0	1.34492E-1	1.16949E+1	6.06892E-1	8.30056E+1	1.14123E+3
1.66292E+3	7.09491E+0	1.34480E-1	1.16939E+1	6.06718E-1	8.29673E+1	1.14091E+3
1.66364E+3	7.09363E+0	1.34475E-1	1.16935E+1	6.06632E-1	8.29492E+1	1.14076E+3
1.66436E+3	7.09046E+0	1.34489E-1	1.16947E+1	6.06298E-1	8.29206E+1	1.14015E+3
1.66509E+3	7.08851E+0	1.34480E-1	1.16939E+1	6.06172E-1	8.28924E+1	1.13992E+3
1.66581E+3	7.08909E+0	1.34476E-1	1.16936E+1	6.06236E-1	8.28970E+1	1.14004E+3
1.66653E+3	7.09071E+0	1.34486E-1	1.16944E+1	6.06331E-1	8.29219E+1	1.14021E+3
1.66725E+3	7.09324E+0	1.34479E-1	1.16938E+1	6.06579E-1	8.29472E+1	1.14066E+3
1.66797E+3	7.09315E+0	1.34475E-1	1.16935E+1	6.06590E-1	8.29437E+1	1.14068E+3
1.66861E+3	7.09159E+0	1.34485E-1	1.16943E+1	6.06414E-1	8.29313E+1	1.14036E+3
1.66921E+3	7.09015E+0	1.34482E-1	1.16940E+1	6.06304E-1	8.29125E+1	1.14016E+3
1.66988E+3	7.08720E+0	1.34487E-1	1.16946E+1	6.06025E-1	8.28816E+1	1.13965E+3
1.67060E+3	7.08565E+0	1.34466E-1	1.16927E+1	6.05988E-1	8.28506E+1	1.13959E+3
1.67133E+3	7.08405E+0	1.34489E-1	1.16947E+1	6.05747E-1	8.28461E+1	1.13915E+3
1.67205E+3	7.08188E+0	1.34480E-1	1.16939E+1	6.05605E-1	8.28149E+1	1.13889E+3
1.67277E+3	7.07609E+0	1.34477E-1	1.16937E+1	6.05120E-1	8.27455E+1	1.13801E+3
1.67348E+3	7.07215E+0	1.34481E-1	1.16940E+1	6.04765E-1	8.27021E+1	1.13736E+3
1.67420E+3	7.07107E+0	1.34475E-1	1.16935E+1	6.04703E-1	8.26853E+1	1.13725E+3
1.67490E+3	7.07005E+0	1.34483E-1	1.16942E+1	6.04578E-1	8.26785E+1	1.13702E+3
1.67550E+3	7.06901E+0	1.34479E-1	1.16938E+1	6.04508E-1	8.26638E+1	1.13690E+3
1.67610E+3	7.06694E+0	1.34487E-1	1.16946E+1	6.04292E-1	8.26447E+1	1.13650E+3
1.67670E+3	7.06401E+0	1.34489E-1	1.16947E+1	6.04036E-1	8.26113E+1	1.13604E+3
1.67738E+3	7.05964E+0	1.34481E-1	1.16940E+1	6.03697E-1	8.25555E+1	1.13542E+3
1.67810E+3	7.05340E+0	1.34493E-1	1.16951E+1	6.03109E-1	8.24900E+1	1.13435E+3
1.67882E+3	7.04862E+0	1.34474E-1	1.16934E+1	6.02785E-1	8.24224E+1	1.13376E+3
1.67955E+3	7.04568E+0	1.34487E-1	1.16945E+1	6.02477E-1	8.23959E+1	1.13320E+3
1.68026E+3	7.04945E+0	1.34480E-1	1.16940E+1	6.02829E-1	8.24359E+1	1.13384E+3
1.68098E+3	7.05550E+0	1.34479E-1	1.16939E+1	6.03351E-1	8.25061E+1	1.13479E+3
1.68170E+3	7.05728E+0	1.34481E-1	1.16940E+1	6.03496E-1	8.25279E+1	1.13505E+3
1.68240E+3	7.06311E+0	1.34479E-1	1.16939E+1	6.04001E-1	8.25951E+1	1.13597E+3
1.68300E+3	7.07327E+0	1.34475E-1	1.16934E+1	6.04892E-1	8.27108E+1	1.13759E+3
1.68360E+3	7.08405E+0	1.34484E-1	1.16942E+1	6.05773E-1	8.28426E+1	1.13919E+3
1.68426E+3	7.09115E+0	1.34471E-1	1.16932E+1	6.06435E-1	8.29180E+1	1.14040E+3
1.68498E+3	7.09649E+0	1.34480E-1	1.16939E+1	6.06855E-1	8.29856E+1	1.14116E+3
1.68570E+3	7.10077E+0	1.34484E-1	1.16942E+1	6.07203E-1	8.30380E+1	1.14180E+3
1.68642E+3	7.10487E+0	1.34474E-1	1.16934E+1	6.07597E-1	8.30799E+1	1.14251E+3
1.68714E+3	7.11148E+0	1.34482E-1	1.16941E+1	6.08124E-1	8.31626E+1	1.14347E+3
1.68786E+3	7.11433E+0	1.34477E-1	1.16936E+1	6.08395E-1	8.31922E+1	1.14396E+3
1.68858E+3	7.10852E+0	1.34484E-1	1.16943E+1	6.07863E-1	8.31289E+1	1.14300E+3
1.68930E+3	7.10400E+0	1.34470E-1	1.16930E+1	6.07542E-1	8.30673E+1	1.14241E+3
1.68998E+3	7.10617E+0	1.34476E-1	1.16935E+1	6.07701E-1	8.30962E+1	1.14270E+3
1.69058E+3	7.11034E+0	1.34474E-1	1.16934E+1	6.08063E-1	8.31442E+1	1.14336E+3
1.69130E+3	7.10881E+0	1.34480E-1	1.16939E+1	6.07907E-1	8.31298E+1	1.14308E+3
1.69202E+3	7.10427E+0	1.34480E-1	1.16939E+1	6.07517E-1	8.30770E+1	1.14237E+3
1.69274E+3	2.84356E+0	8.06919E-2	7.01669E+0	4.05257E-1	1.99524E+1	7.74554E+2
1.69346E+3	8.43761E-5	1.04146E-5	9.05616E-4	9.31698E-2	7.64124E-8	2.07020E+2
1.69462E+3	2.88517E-5	8.07988E-6	7.02598E-4	4.10643E-2	2.02712E-8	1.12266E+2
1.69534E+3	6.16790E-6	7.17967E-6	6.24319E-4	9.87941E-3	3.85074E-9	5.55556E+1
1.69606E+3	-4.44261E-6	7.25377E-6	6.30762E-4	-7.04323E-3	-2.80223E-9	2.47815E+1
1.69678E+3	-1.02935E-5	6.56027E-6	5.70458E-4	-1.80443E-2	-5.87202E-9	4.77595E+0
1.69750E+3	-2.00733E-5	5.58451E-6	4.85609E-4	-4.13362E-2	-9.74776E-9	-3.75807E+1
1.69822E+3	-2.15267E-5	5.97430E-6	5.19504E-4	-4.14370E-2	-1.11832E-8	-3.77639E+1
1.69894E+3	-2.56072E-5	6.28550E-6	5.46565E-4	-4.68511E-2	-1.39960E-8	-4.76095E+1
1.69966E+3	-2.80226E-5	5.15323E-6	4.48107E-4	-6.25356E-2	-1.25571E-8	-7.61320E+1
1.70038E+3	-3.10370E-5	4.89721E-6	4.25844E-4	-7.28833E-2	-1.32169E-8	-9.49495E+1
1.70110E+3	-3.20313E-5	5.15996E-6	4.48692E-4	-7.13881E-2	-1.43722E-8	-9.22303E+1
1.70182E+3	-3.32861E-5	6.13307E-6	5.33310E-4	-6.24141E-2	-1.77518E-8	-7.59111E+1
