#date: 26.11.2020	time: 20:46:11
#time, s	V1, V	V2, V	I, A	R, Ohm	, P,W	T, C
9.49447E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49453E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49458E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49463E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49470E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49474E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49479E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49485E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49490E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49495E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49501E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49506E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49511E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49518E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49523E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49527E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49533E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49538E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49544E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49550E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49555E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49560E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49566E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49572E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49577E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49583E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49589E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49594E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49599E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49605E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49611E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49617E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49623E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49628E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49634E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49640E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49645E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49650E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49656E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49661E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49666E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49672E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49677E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49682E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49689E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49694E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49699E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49705E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49711E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49718E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49724E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49730E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49738E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49743E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49750E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49756E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49762E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49768E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49773E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49779E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49786E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49791E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49797E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49803E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49809E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49814E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49821E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49827E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49833E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49839E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49844E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49851E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49857E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49863E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49869E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49875E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49880E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49886E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49892E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49897E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49905E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49910E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49916E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49923E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49928E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49940E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49947E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49954E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49960E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49966E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49973E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49980E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49986E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49992E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.49997E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50005E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50011E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50018E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50023E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50029E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50035E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50041E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50047E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50052E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50058E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50063E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50070E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50076E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50081E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50089E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50094E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50100E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50106E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50111E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50118E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50124E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50129E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50136E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50142E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50148E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50155E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50160E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50166E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50173E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50178E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50186E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50191E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50196E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50204E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50209E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50215E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50221E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50226E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50233E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50239E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50245E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50251E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50257E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50263E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50269E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50275E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50281E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50288E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50293E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50299E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50305E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50311E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50318E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50323E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50329E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50335E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50341E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50346E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50353E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50358E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50364E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50372E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50377E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50384E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50390E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50396E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50403E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50409E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50414E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50422E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50427E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50433E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50440E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50446E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50453E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50458E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50465E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50472E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50479E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50485E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50491E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50498E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50504E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50511E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50517E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50523E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50530E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50537E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50543E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50549E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50555E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50562E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50568E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50575E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50580E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50587E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50593E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50599E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50605E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50611E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50619E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50625E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50630E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50638E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50644E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50649E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50657E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50663E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50669E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50675E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50680E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50688E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50693E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50699E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50705E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50710E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50717E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50723E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50730E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50737E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50742E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50748E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50755E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50760E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50766E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50772E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50778E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50784E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50790E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50796E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50802E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50808E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50813E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50820E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50825E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50831E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50837E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50842E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50847E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50854E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50859E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50864E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50871E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50877E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50883E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50889E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50894E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50900E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50906E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50911E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50917E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50922E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50927E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50933E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50938E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50943E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50948E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50956E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50961E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50968E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50974E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50980E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50988E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50994E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.50999E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51006E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51011E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51016E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51023E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51029E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51034E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51040E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51045E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51052E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51057E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51062E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51069E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51074E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51079E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51086E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51091E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51096E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51103E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51108E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51114E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51120E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51125E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51131E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51137E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51143E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51148E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51157E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51162E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51168E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
9.51174E+2	0.00000E+0	0.00000E+0	0.00000E+0	NaN	0.00000E+0	NaN
