#date: 05.12.2020	time: 19:27:40
#time, s	VRes, V	P, W	Tin, K	Tmid, K	, Tmid2,K	, Tsur,K	Twat, K
5.54216E+3	2.72633E+0	3.71644E-1	3.34879E+2	3.01690E+2	3.03399E+2	2.97680E+2	2.97675E+2
5.54288E+3	2.72640E+0	3.71663E-1	3.34905E+2	3.01703E+2	3.03400E+2	2.97682E+2	2.97688E+2
5.54361E+3	2.72645E+0	3.71677E-1	3.34876E+2	3.01678E+2	3.03423E+2	2.97716E+2	2.97683E+2
5.54433E+3	2.72626E+0	3.71624E-1	3.34853E+2	3.01689E+2	3.03382E+2	2.97696E+2	2.97674E+2
5.54506E+3	2.72644E+0	3.71675E-1	3.34858E+2	3.01694E+2	3.03385E+2	2.97678E+2	2.97695E+2
5.54578E+3	2.72630E+0	3.71636E-1	3.34893E+2	3.01727E+2	3.03415E+2	2.97714E+2	2.97677E+2
5.54651E+3	2.72642E+0	3.71668E-1	3.34866E+2	3.01690E+2	3.03402E+2	2.97722E+2	2.97676E+2
5.54723E+3	2.72625E+0	3.71621E-1	3.34886E+2	3.01712E+2	3.03405E+2	2.97717E+2	2.97683E+2
5.54795E+3	2.72639E+0	3.71661E-1	3.34871E+2	3.01705E+2	3.03380E+2	2.97696E+2	2.97692E+2
5.54867E+3	2.72650E+0	3.71689E-1	3.34868E+2	3.01724E+2	3.03393E+2	2.97691E+2	2.97686E+2
5.54940E+3	2.72653E+0	3.71699E-1	3.34868E+2	3.01721E+2	3.03397E+2	2.97691E+2	2.97669E+2
5.55012E+3	2.72641E+0	3.71667E-1	3.34854E+2	3.01697E+2	3.03373E+2	2.97694E+2	2.97668E+2
5.55084E+3	2.72637E+0	3.71655E-1	3.34885E+2	3.01701E+2	3.03383E+2	2.97689E+2	2.97672E+2
5.55156E+3	2.72643E+0	3.71670E-1	3.34889E+2	3.01693E+2	3.03396E+2	2.97703E+2	2.97680E+2
5.55229E+3	2.72639E+0	3.71661E-1	3.34882E+2	3.01703E+2	3.03397E+2	2.97685E+2	2.97663E+2
5.55302E+3	2.72638E+0	3.71658E-1	3.34885E+2	3.01700E+2	3.03395E+2	2.97692E+2	2.97664E+2
5.55375E+3	2.72641E+0	3.71665E-1	3.34867E+2	3.01716E+2	3.03404E+2	2.97706E+2	2.97662E+2
5.55447E+3	2.72636E+0	3.71651E-1	3.34887E+2	3.01701E+2	3.03406E+2	2.97690E+2	2.97659E+2
5.55520E+3	2.72641E+0	3.71667E-1	3.34855E+2	3.01702E+2	3.03410E+2	2.97691E+2	2.97672E+2
5.55593E+3	2.72639E+0	3.71660E-1	3.34901E+2	3.01712E+2	3.03406E+2	2.97715E+2	2.97684E+2
5.55665E+3	2.72637E+0	3.71654E-1	3.34899E+2	3.01736E+2	3.03371E+2	2.97691E+2	2.97661E+2
5.55738E+3	2.72643E+0	3.71670E-1	3.34893E+2	3.01708E+2	3.03371E+2	2.97722E+2	2.97679E+2
5.55810E+3	2.72636E+0	3.71651E-1	3.34883E+2	3.01698E+2	3.03382E+2	2.97686E+2	2.97674E+2
5.55882E+3	2.72638E+0	3.71656E-1	3.34883E+2	3.01721E+2	3.03404E+2	2.97712E+2	2.97688E+2
5.55955E+3	2.72642E+0	3.71667E-1	3.34832E+2	3.01703E+2	3.03406E+2	2.97711E+2	2.97687E+2
5.56027E+3	2.72645E+0	3.71676E-1	3.34888E+2	3.01680E+2	3.03401E+2	2.97698E+2	2.97675E+2
5.56100E+3	2.72643E+0	3.71672E-1	3.34876E+2	3.01695E+2	3.03406E+2	2.97699E+2	2.97689E+2
5.56173E+3	2.72639E+0	3.71661E-1	3.34860E+2	3.01699E+2	3.03422E+2	2.97705E+2	2.97674E+2
5.56245E+3	2.72649E+0	3.71688E-1	3.34886E+2	3.01691E+2	3.03369E+2	2.97704E+2	2.97693E+2
5.56318E+3	2.72653E+0	3.71699E-1	3.34887E+2	3.01710E+2	3.03421E+2	2.97706E+2	2.97709E+2
5.56390E+3	2.72635E+0	3.71650E-1	3.34870E+2	3.01722E+2	3.03372E+2	2.97686E+2	2.97681E+2
5.56462E+3	2.72644E+0	3.71674E-1	3.34859E+2	3.01711E+2	3.03393E+2	2.97670E+2	2.97696E+2
5.56535E+3	2.72643E+0	3.71670E-1	3.34887E+2	3.01709E+2	3.03386E+2	2.97695E+2	2.97678E+2
5.56607E+3	2.72635E+0	3.71649E-1	3.34862E+2	3.01710E+2	3.03415E+2	2.97702E+2	2.97675E+2
5.56679E+3	2.72642E+0	3.71669E-1	3.34891E+2	3.01726E+2	3.03396E+2	2.97688E+2	2.97703E+2
5.56752E+3	2.72633E+0	3.71643E-1	3.34877E+2	3.01762E+2	3.03403E+2	2.97683E+2	2.97673E+2
5.56824E+3	2.72639E+0	3.71660E-1	3.34890E+2	3.01720E+2	3.03406E+2	2.97695E+2	2.97706E+2
5.56897E+3	2.72627E+0	3.71628E-1	3.34876E+2	3.01715E+2	3.03416E+2	2.97701E+2	2.97683E+2
5.56970E+3	2.72632E+0	3.71642E-1	3.34875E+2	3.01689E+2	3.03414E+2	2.97684E+2	2.97665E+2
5.57042E+3	2.72634E+0	3.71648E-1	3.34893E+2	3.01724E+2	3.03414E+2	2.97684E+2	2.97679E+2
5.57114E+3	2.72629E+0	3.71632E-1	3.34876E+2	3.01694E+2	3.03433E+2	2.97687E+2	2.97687E+2
5.57187E+3	2.72637E+0	3.71654E-1	3.34883E+2	3.01717E+2	3.03390E+2	2.97679E+2	2.97673E+2
5.57259E+3	2.72639E+0	3.71659E-1	3.34866E+2	3.01718E+2	3.03414E+2	2.97698E+2	2.97662E+2
5.57331E+3	2.72633E+0	3.71644E-1	3.34904E+2	3.01705E+2	3.03406E+2	2.97701E+2	2.97667E+2
5.57404E+3	2.72638E+0	3.71658E-1	3.34886E+2	3.01686E+2	3.03416E+2	2.97698E+2	2.97657E+2
5.57477E+3	2.72637E+0	3.71656E-1	3.34888E+2	3.01702E+2	3.03389E+2	2.97708E+2	2.97662E+2
5.57549E+3	2.72650E+0	3.71690E-1	3.34872E+2	3.01742E+2	3.03411E+2	2.97671E+2	2.97666E+2
5.57622E+3	2.72635E+0	3.71651E-1	3.34875E+2	3.01709E+2	3.03403E+2	2.97704E+2	2.97681E+2
5.57695E+3	2.72640E+0	3.71662E-1	3.34865E+2	3.01701E+2	3.03424E+2	2.97681E+2	2.97665E+2
5.57767E+3	2.72630E+0	3.71636E-1	3.34866E+2	3.01703E+2	3.03415E+2	2.97694E+2	2.97686E+2
5.57839E+3	2.72636E+0	3.71652E-1	3.34887E+2	3.01721E+2	3.03406E+2	2.97701E+2	2.97643E+2
5.57911E+3	2.72651E+0	3.71692E-1	3.34892E+2	3.01725E+2	3.03442E+2	2.97676E+2	2.97684E+2
5.57983E+3	2.72634E+0	3.71645E-1	3.34898E+2	3.01713E+2	3.03417E+2	2.97684E+2	2.97671E+2
5.58055E+3	2.72629E+0	3.71634E-1	3.34909E+2	3.01730E+2	3.03413E+2	2.97697E+2	2.97671E+2
5.58127E+3	2.72630E+0	3.71635E-1	3.34882E+2	3.01707E+2	3.03396E+2	2.97694E+2	2.97662E+2
5.58200E+3	2.72640E+0	3.71662E-1	3.34888E+2	3.01701E+2	3.03398E+2	2.97697E+2	2.97671E+2
5.58273E+3	2.72642E+0	3.71669E-1	3.34893E+2	3.01700E+2	3.03391E+2	2.97684E+2	2.97654E+2
5.58345E+3	2.72640E+0	3.71664E-1	3.34904E+2	3.01707E+2	3.03406E+2	2.97683E+2	2.97668E+2
5.58417E+3	2.72637E+0	3.71653E-1	3.34893E+2	3.01697E+2	3.03378E+2	2.97700E+2	2.97644E+2
5.58491E+3	2.72639E+0	3.71660E-1	3.34909E+2	3.01700E+2	3.03427E+2	2.97657E+2	2.97679E+2
5.58564E+3	2.72641E+0	3.71666E-1	3.34881E+2	3.01700E+2	3.03405E+2	2.97684E+2	2.97690E+2
5.58637E+3	2.72640E+0	3.71663E-1	3.34889E+2	3.01700E+2	3.03408E+2	2.97677E+2	2.97667E+2
5.58709E+3	2.72632E+0	3.71640E-1	3.34874E+2	3.01706E+2	3.03391E+2	2.97697E+2	2.97648E+2
5.58781E+3	2.72642E+0	3.71669E-1	3.34901E+2	3.01676E+2	3.03400E+2	2.97663E+2	2.97625E+2
5.58853E+3	2.72631E+0	3.71638E-1	3.34887E+2	3.01683E+2	3.03394E+2	2.97670E+2	2.97625E+2
5.58925E+3	2.72649E+0	3.71687E-1	3.34897E+2	3.01682E+2	3.03383E+2	2.97667E+2	2.97654E+2
5.58998E+3	2.72633E+0	3.71645E-1	3.34895E+2	3.01680E+2	3.03404E+2	2.97683E+2	2.97655E+2
5.59070E+3	2.72638E+0	3.71657E-1	3.34885E+2	3.01707E+2	3.03399E+2	2.97697E+2	2.97643E+2
5.59143E+3	2.72630E+0	3.71635E-1	3.34898E+2	3.01699E+2	3.03377E+2	2.97664E+2	2.97633E+2
5.59215E+3	2.72635E+0	3.71649E-1	3.34910E+2	3.01701E+2	3.03407E+2	2.97678E+2	2.97635E+2
5.59288E+3	2.72645E+0	3.71676E-1	3.34882E+2	3.01704E+2	3.03371E+2	2.97676E+2	2.97627E+2
5.59360E+3	2.72648E+0	3.71686E-1	3.34865E+2	3.01712E+2	3.03385E+2	2.97697E+2	2.97662E+2
5.59432E+3	2.72636E+0	3.71653E-1	3.34878E+2	3.01700E+2	3.03397E+2	2.97652E+2	2.97617E+2
5.59505E+3	2.72646E+0	3.71678E-1	3.34895E+2	3.01697E+2	3.03390E+2	2.97674E+2	2.97629E+2
5.59577E+3	2.72637E+0	3.71656E-1	3.34904E+2	3.01711E+2	3.03402E+2	2.97664E+2	2.97639E+2
5.59649E+3	2.72647E+0	3.71682E-1	3.34889E+2	3.01671E+2	3.03402E+2	2.97670E+2	2.97644E+2
5.59721E+3	2.72639E+0	3.71659E-1	3.34897E+2	3.01691E+2	3.03398E+2	2.97651E+2	2.97639E+2
5.59795E+3	2.72630E+0	3.71637E-1	3.34893E+2	3.01674E+2	3.03402E+2	2.97681E+2	2.97628E+2
5.59868E+3	2.72631E+0	3.71639E-1	3.34858E+2	3.01688E+2	3.03389E+2	2.97666E+2	2.97639E+2
5.59940E+3	2.72633E+0	3.71643E-1	3.34902E+2	3.01684E+2	3.03367E+2	2.97685E+2	2.97634E+2
5.60012E+3	2.72627E+0	3.71629E-1	3.34883E+2	3.01668E+2	3.03384E+2	2.97663E+2	2.97643E+2
5.60085E+3	2.72635E+0	3.71650E-1	3.34895E+2	3.01681E+2	3.03410E+2	2.97648E+2	2.97620E+2
5.60157E+3	2.72635E+0	3.71650E-1	3.34869E+2	3.01677E+2	3.03386E+2	2.97668E+2	2.97622E+2
5.60229E+3	2.72643E+0	3.71670E-1	3.34896E+2	3.01680E+2	3.03384E+2	2.97663E+2	2.97625E+2
5.60301E+3	2.72629E+0	3.71632E-1	3.34898E+2	3.01668E+2	3.03394E+2	2.97631E+2	2.97634E+2
5.60373E+3	2.72642E+0	3.71668E-1	3.34878E+2	3.01673E+2	3.03376E+2	2.97643E+2	2.97604E+2
5.60444E+3	2.72636E+0	3.71652E-1	3.34885E+2	3.01664E+2	3.03397E+2	2.97663E+2	2.97648E+2
5.60516E+3	2.72635E+0	3.71648E-1	3.34874E+2	3.01630E+2	3.03382E+2	2.97665E+2	2.97623E+2
5.60588E+3	2.72641E+0	3.71666E-1	3.34877E+2	3.01663E+2	3.03368E+2	2.97656E+2	2.97624E+2
5.60660E+3	2.72642E+0	3.71668E-1	3.34905E+2	3.01669E+2	3.03381E+2	2.97647E+2	2.97621E+2
5.60732E+3	2.72650E+0	3.71689E-1	3.34898E+2	3.01693E+2	3.03395E+2	2.97656E+2	2.97633E+2
5.60805E+3	2.72627E+0	3.71628E-1	3.34863E+2	3.01671E+2	3.03408E+2	2.97669E+2	2.97627E+2
5.60877E+3	2.72640E+0	3.71662E-1	3.34875E+2	3.01672E+2	3.03363E+2	2.97649E+2	2.97607E+2
5.60949E+3	2.72651E+0	3.71693E-1	3.34894E+2	3.01649E+2	3.03353E+2	2.97662E+2	2.97593E+2
5.61022E+3	2.72632E+0	3.71640E-1	3.34876E+2	3.01660E+2	3.03346E+2	2.97657E+2	2.97614E+2
5.61094E+3	2.72639E+0	3.71659E-1	3.34866E+2	3.01648E+2	3.03383E+2	2.97682E+2	2.97613E+2
5.61166E+3	2.72637E+0	3.71655E-1	3.34904E+2	3.01644E+2	3.03385E+2	2.97671E+2	2.97617E+2
5.61238E+3	2.72647E+0	3.71683E-1	3.34864E+2	3.01640E+2	3.03365E+2	2.97648E+2	2.97605E+2
5.61310E+3	2.72635E+0	3.71650E-1	3.34900E+2	3.01639E+2	3.03366E+2	2.97675E+2	2.97610E+2
5.61382E+3	2.72635E+0	3.71649E-1	3.34893E+2	3.01672E+2	3.03332E+2	2.97665E+2	2.97606E+2
5.61454E+3	2.72639E+0	3.71659E-1	3.34873E+2	3.01637E+2	3.03354E+2	2.97671E+2	2.97614E+2
5.61527E+3	2.72644E+0	3.71673E-1	3.34883E+2	3.01640E+2	3.03354E+2	2.97660E+2	2.97580E+2
5.61598E+3	2.72637E+0	3.71655E-1	3.34878E+2	3.01670E+2	3.03352E+2	2.97659E+2	2.97600E+2
5.61670E+3	2.72636E+0	3.71653E-1	3.34903E+2	3.01643E+2	3.03383E+2	2.97661E+2	2.97584E+2
5.61744E+3	2.72634E+0	3.71647E-1	3.34875E+2	3.01647E+2	3.03357E+2	2.97664E+2	2.97625E+2
5.61816E+3	2.72655E+0	3.71703E-1	3.34884E+2	3.01641E+2	3.03338E+2	2.97669E+2	2.97589E+2
5.61888E+3	2.72645E+0	3.71676E-1	3.34894E+2	3.01649E+2	3.03382E+2	2.97637E+2	2.97627E+2
5.61960E+3	2.72635E+0	3.71649E-1	3.34914E+2	3.01628E+2	3.03396E+2	2.97670E+2	2.97623E+2
5.62032E+3	2.72638E+0	3.71657E-1	3.34885E+2	3.01659E+2	3.03360E+2	2.97647E+2	2.97613E+2
5.62104E+3	2.72634E+0	3.71646E-1	3.34883E+2	3.01655E+2	3.03357E+2	2.97667E+2	2.97623E+2
5.62176E+3	2.72638E+0	3.71658E-1	3.34885E+2	3.01669E+2	3.03356E+2	2.97682E+2	2.97609E+2
5.62249E+3	2.72632E+0	3.71640E-1	3.34913E+2	3.01654E+2	3.03370E+2	2.97665E+2	2.97597E+2
5.62321E+3	2.72633E+0	3.71643E-1	3.34897E+2	3.01683E+2	3.03341E+2	2.97651E+2	2.97601E+2
5.62394E+3	2.72646E+0	3.71680E-1	3.34890E+2	3.01652E+2	3.03362E+2	2.97664E+2	2.97639E+2
5.62466E+3	2.72645E+0	3.71677E-1	3.34878E+2	3.01655E+2	3.03356E+2	2.97637E+2	2.97595E+2
5.62538E+3	2.72617E+0	3.71600E-1	3.34889E+2	3.01666E+2	3.03359E+2	2.97673E+2	2.97603E+2
5.62610E+3	2.72637E+0	3.71654E-1	3.34880E+2	3.01647E+2	3.03349E+2	2.97672E+2	2.97607E+2
5.62682E+3	2.72632E+0	3.71640E-1	3.34893E+2	3.01681E+2	3.03353E+2	2.97629E+2	2.97619E+2
5.62754E+3	2.72635E+0	3.71648E-1	3.34902E+2	3.01638E+2	3.03373E+2	2.97650E+2	2.97623E+2
5.62826E+3	2.72630E+0	3.71636E-1	3.34913E+2	3.01659E+2	3.03385E+2	2.97679E+2	2.97625E+2
5.62898E+3	2.72640E+0	3.71663E-1	3.34907E+2	3.01668E+2	3.03332E+2	2.97672E+2	2.97626E+2
5.62970E+3	2.72627E+0	3.71629E-1	3.34919E+2	3.01668E+2	3.03333E+2	2.97645E+2	2.97641E+2
5.63042E+3	2.72627E+0	3.71627E-1	3.34908E+2	3.01655E+2	3.03371E+2	2.97672E+2	2.97610E+2
5.63115E+3	2.72647E+0	3.71681E-1	3.34914E+2	3.01639E+2	3.03371E+2	2.97643E+2	2.97601E+2
5.63188E+3	2.72639E+0	3.71661E-1	3.34882E+2	3.01666E+2	3.03365E+2	2.97641E+2	2.97617E+2
5.63260E+3	2.72637E+0	3.71654E-1	3.34902E+2	3.01620E+2	3.03369E+2	2.97654E+2	2.97626E+2
5.63332E+3	2.72639E+0	3.71661E-1	3.34872E+2	3.01679E+2	3.03346E+2	2.97641E+2	2.97614E+2
5.63404E+3	2.72644E+0	3.71673E-1	3.34914E+2	3.01655E+2	3.03337E+2	2.97666E+2	2.97612E+2
5.63476E+3	2.72640E+0	3.71662E-1	3.34884E+2	3.01652E+2	3.03378E+2	2.97642E+2	2.97590E+2
5.63549E+3	2.72641E+0	3.71666E-1	3.34896E+2	3.01657E+2	3.03348E+2	2.97657E+2	2.97613E+2
5.63621E+3	2.72638E+0	3.71656E-1	3.34901E+2	3.01663E+2	3.03341E+2	2.97651E+2	2.97593E+2
5.63693E+3	2.72636E+0	3.71653E-1	3.34911E+2	3.01643E+2	3.03347E+2	2.97615E+2	2.97632E+2
5.63765E+3	2.72635E+0	3.71649E-1	3.34892E+2	3.01651E+2	3.03357E+2	2.97667E+2	2.97597E+2
5.63838E+3	2.72648E+0	3.71685E-1	3.34890E+2	3.01657E+2	3.03354E+2	2.97663E+2	2.97615E+2
5.63910E+3	2.72639E+0	3.71660E-1	3.34893E+2	3.01667E+2	3.03370E+2	2.97663E+2	2.97607E+2
5.63982E+3	2.72636E+0	3.71652E-1	3.34881E+2	3.01649E+2	3.03343E+2	2.97663E+2	2.97612E+2
5.64054E+3	2.72622E+0	3.71613E-1	3.34907E+2	3.01633E+2	3.03361E+2	2.97657E+2	2.97586E+2
5.64126E+3	2.72628E+0	3.71630E-1	3.34901E+2	3.01646E+2	3.03367E+2	2.97658E+2	2.97626E+2
5.64198E+3	2.72631E+0	3.71640E-1	3.34915E+2	3.01628E+2	3.03353E+2	2.97666E+2	2.97627E+2
5.64271E+3	2.72648E+0	3.71685E-1	3.34892E+2	3.01630E+2	3.03371E+2	2.97651E+2	2.97597E+2
5.64343E+3	2.72632E+0	3.71642E-1	3.34893E+2	3.01658E+2	3.03337E+2	2.97676E+2	2.97630E+2
5.64415E+3	2.72637E+0	3.71653E-1	3.34872E+2	3.01639E+2	3.03347E+2	2.97651E+2	2.97616E+2
5.64487E+3	2.72638E+0	3.71656E-1	3.34872E+2	3.01639E+2	3.03364E+2	2.97647E+2	2.97636E+2
5.64560E+3	2.72637E+0	3.71655E-1	3.34907E+2	3.01645E+2	3.03359E+2	2.97649E+2	2.97642E+2
5.64632E+3	2.72636E+0	3.71651E-1	3.34909E+2	3.01633E+2	3.03352E+2	2.97661E+2	2.97614E+2
5.64704E+3	2.72648E+0	3.71684E-1	3.34866E+2	3.01610E+2	3.03365E+2	2.97647E+2	2.97625E+2
5.64776E+3	2.72637E+0	3.71655E-1	3.34875E+2	3.01637E+2	3.03358E+2	2.97671E+2	2.97613E+2
5.64848E+3	2.72642E+0	3.71668E-1	3.34884E+2	3.01638E+2	3.03363E+2	2.97688E+2	2.97643E+2
5.64920E+3	2.72636E+0	3.71653E-1	3.34887E+2	3.01624E+2	3.03370E+2	2.97644E+2	2.97623E+2
5.64992E+3	2.72648E+0	3.71684E-1	3.34890E+2	3.01625E+2	3.03356E+2	2.97676E+2	2.97625E+2
5.65064E+3	2.72639E+0	3.71660E-1	3.34907E+2	3.01639E+2	3.03368E+2	2.97656E+2	2.97628E+2
5.65137E+3	2.72639E+0	3.71661E-1	3.34858E+2	3.01636E+2	3.03345E+2	2.97662E+2	2.97614E+2
5.65209E+3	2.72633E+0	3.71645E-1	3.34898E+2	3.01619E+2	3.03365E+2	2.97673E+2	2.97623E+2
5.65282E+3	2.72628E+0	3.71630E-1	3.34900E+2	3.01638E+2	3.03361E+2	2.97667E+2	2.97616E+2
5.65354E+3	2.72631E+0	3.71638E-1	3.34909E+2	3.01633E+2	3.03336E+2	2.97668E+2	2.97632E+2
5.65426E+3	2.72629E+0	3.71632E-1	3.34884E+2	3.01636E+2	3.03342E+2	2.97671E+2	2.97612E+2
5.65498E+3	2.72631E+0	3.71639E-1	3.34902E+2	3.01633E+2	3.03365E+2	2.97643E+2	2.97614E+2
5.65570E+3	2.72631E+0	3.71639E-1	3.34878E+2	3.01621E+2	3.03359E+2	2.97660E+2	2.97617E+2
5.65642E+3	2.72630E+0	3.71637E-1	3.34878E+2	3.01613E+2	3.03373E+2	2.97669E+2	2.97631E+2
5.65714E+3	2.72633E+0	3.71643E-1	3.34889E+2	3.01646E+2	3.03382E+2	2.97649E+2	2.97618E+2
5.65787E+3	2.72636E+0	3.71653E-1	3.34918E+2	3.01630E+2	3.03392E+2	2.97665E+2	2.97605E+2
5.65859E+3	2.72632E+0	3.71642E-1	3.34879E+2	3.01625E+2	3.03375E+2	2.97672E+2	2.97618E+2
5.65932E+3	2.72641E+0	3.71665E-1	3.34897E+2	3.01619E+2	3.03369E+2	2.97682E+2	2.97625E+2
5.66003E+3	2.72641E+0	3.71667E-1	3.34898E+2	3.01648E+2	3.03349E+2	2.97652E+2	2.97625E+2
5.66076E+3	2.72636E+0	3.71651E-1	3.34889E+2	3.01635E+2	3.03380E+2	2.97654E+2	2.97646E+2
5.66148E+3	2.72648E+0	3.71685E-1	3.34878E+2	3.01640E+2	3.03360E+2	2.97668E+2	2.97605E+2
5.66220E+3	2.72648E+0	3.71685E-1	3.34891E+2	3.01664E+2	3.03378E+2	2.97656E+2	2.97624E+2
5.66292E+3	2.72635E+0	3.71649E-1	3.34878E+2	3.01640E+2	3.03346E+2	2.97649E+2	2.97626E+2
5.66364E+3	2.72632E+0	3.71641E-1	3.34894E+2	3.01616E+2	3.03358E+2	2.97658E+2	2.97609E+2
5.66437E+3	2.72645E+0	3.71676E-1	3.34902E+2	3.01638E+2	3.03333E+2	2.97646E+2	2.97629E+2
5.66509E+3	2.72646E+0	3.71680E-1	3.34883E+2	3.01624E+2	3.03339E+2	2.97665E+2	2.97632E+2
5.66581E+3	2.72648E+0	3.71684E-1	3.34898E+2	3.01642E+2	3.03380E+2	2.97646E+2	2.97639E+2
5.66653E+3	2.72634E+0	3.71645E-1	3.34884E+2	3.01647E+2	3.03382E+2	2.97621E+2	2.97639E+2
5.66726E+3	2.72647E+0	3.71683E-1	3.34904E+2	3.01644E+2	3.03359E+2	2.97656E+2	2.97616E+2
5.66798E+3	2.72626E+0	3.71624E-1	3.34896E+2	3.01667E+2	3.03376E+2	2.97629E+2	2.97622E+2
5.66869E+3	2.72641E+0	3.71664E-1	3.34896E+2	3.01658E+2	3.03386E+2	2.97654E+2	2.97620E+2
5.66942E+3	2.72635E+0	3.71648E-1	3.34875E+2	3.01660E+2	3.03382E+2	2.97645E+2	2.97617E+2
5.67014E+3	2.72645E+0	3.71677E-1	3.34896E+2	3.01675E+2	3.03369E+2	2.97647E+2	2.97647E+2
5.67087E+3	2.72636E+0	3.71653E-1	3.34908E+2	3.01663E+2	3.03380E+2	2.97653E+2	2.97638E+2
5.67159E+3	2.72645E+0	3.71678E-1	3.34879E+2	3.01685E+2	3.03373E+2	2.97640E+2	2.97620E+2
5.67231E+3	2.72636E+0	3.71652E-1	3.34897E+2	3.01632E+2	3.03375E+2	2.97630E+2	2.97620E+2
5.67303E+3	2.72642E+0	3.71669E-1	3.34876E+2	3.01666E+2	3.03358E+2	2.97617E+2	2.97638E+2
5.67375E+3	2.72632E+0	3.71641E-1	3.34894E+2	3.01659E+2	3.03376E+2	2.97615E+2	2.97630E+2
5.67447E+3	2.72633E+0	3.71645E-1	3.34867E+2	3.01680E+2	3.03413E+2	2.97627E+2	2.97644E+2
5.67519E+3	2.72633E+0	3.71644E-1	3.34911E+2	3.01648E+2	3.03369E+2	2.97641E+2	2.97628E+2
5.67592E+3	2.72631E+0	3.71637E-1	3.34904E+2	3.01688E+2	3.03358E+2	2.97620E+2	2.97648E+2
5.67664E+3	2.72650E+0	3.71690E-1	3.34898E+2	3.01656E+2	3.03360E+2	2.97656E+2	2.97622E+2
5.67736E+3	2.72645E+0	3.71676E-1	3.34889E+2	3.01666E+2	3.03388E+2	2.97618E+2	2.97658E+2
5.67809E+3	2.72641E+0	3.71666E-1	3.34912E+2	3.01664E+2	3.03383E+2	2.97641E+2	2.97637E+2
5.67881E+3	2.72633E+0	3.71645E-1	3.34899E+2	3.01660E+2	3.03372E+2	2.97621E+2	2.97643E+2
5.67953E+3	2.72637E+0	3.71656E-1	3.34882E+2	3.01635E+2	3.03385E+2	2.97615E+2	2.97633E+2
5.68025E+3	2.72642E+0	3.71669E-1	3.34902E+2	3.01647E+2	3.03393E+2	2.97608E+2	2.97621E+2
5.68097E+3	2.72645E+0	3.71678E-1	3.34897E+2	3.01671E+2	3.03374E+2	2.97615E+2	2.97643E+2
5.68169E+3	2.72643E+0	3.71670E-1	3.34909E+2	3.01655E+2	3.03385E+2	2.97652E+2	2.97610E+2
5.68241E+3	2.72651E+0	3.71693E-1	3.34915E+2	3.01678E+2	3.03401E+2	2.97592E+2	2.97645E+2
5.68315E+3	2.72641E+0	3.71665E-1	3.34919E+2	3.01656E+2	3.03369E+2	2.97638E+2	2.97641E+2
5.68387E+3	2.72647E+0	3.71682E-1	3.34889E+2	3.01672E+2	3.03400E+2	2.97619E+2	2.97674E+2
5.68460E+3	2.72629E+0	3.71631E-1	3.34899E+2	3.01644E+2	3.03394E+2	2.97584E+2	2.97655E+2
5.68532E+3	2.72641E+0	3.71664E-1	3.34885E+2	3.01661E+2	3.03407E+2	2.97607E+2	2.97650E+2
5.68605E+3	2.72635E+0	3.71648E-1	3.34906E+2	3.01650E+2	3.03367E+2	2.97621E+2	2.97625E+2
5.68677E+3	2.72633E+0	3.71645E-1	3.34881E+2	3.01669E+2	3.03387E+2	2.97601E+2	2.97626E+2
5.68749E+3	2.72639E+0	3.71659E-1	3.34899E+2	3.01651E+2	3.03393E+2	2.97577E+2	2.97620E+2
5.68821E+3	2.72644E+0	3.71673E-1	3.34913E+2	3.01683E+2	3.03366E+2	2.97609E+2	2.97592E+2
5.68893E+3	2.72648E+0	3.71686E-1	3.34872E+2	3.01684E+2	3.03386E+2	2.97599E+2	2.97625E+2
5.68965E+3	2.72637E+0	3.71654E-1	3.34900E+2	3.01662E+2	3.03432E+2	2.97604E+2	2.97610E+2
5.69039E+3	2.72636E+0	3.71651E-1	3.34892E+2	3.01654E+2	3.03384E+2	2.97598E+2	2.97586E+2
5.69111E+3	2.72640E+0	3.71662E-1	3.34911E+2	3.01673E+2	3.03393E+2	2.97617E+2	2.97558E+2
5.69183E+3	2.72638E+0	3.71659E-1	3.34912E+2	3.01685E+2	3.03378E+2	2.97581E+2	2.97564E+2
5.69255E+3	2.72633E+0	3.71645E-1	3.34891E+2	3.01668E+2	3.03411E+2	2.97588E+2	2.97533E+2
5.69327E+3	2.72635E+0	3.71649E-1	3.34907E+2	3.01662E+2	3.03389E+2	2.97634E+2	2.97560E+2
5.69399E+3	2.72630E+0	3.71636E-1	3.34920E+2	3.01695E+2	3.03402E+2	2.97579E+2	2.97563E+2
5.69471E+3	2.72643E+0	3.71671E-1	3.34893E+2	3.01668E+2	3.03385E+2	2.97602E+2	2.97596E+2
5.69543E+3	2.72635E+0	3.71650E-1	3.34909E+2	3.01667E+2	3.03375E+2	2.97611E+2	2.97598E+2
5.69615E+3	2.72641E+0	3.71665E-1	3.34888E+2	3.01664E+2	3.03371E+2	2.97598E+2	2.97624E+2
5.69687E+3	2.72643E+0	3.71670E-1	3.34897E+2	3.01674E+2	3.03398E+2	2.97587E+2	2.97608E+2
5.69760E+3	2.72634E+0	3.71646E-1	3.34930E+2	3.01693E+2	3.03402E+2	2.97599E+2	2.97630E+2
5.69833E+3	2.72636E+0	3.71652E-1	3.34912E+2	3.01680E+2	3.03376E+2	2.97602E+2	2.97600E+2
